,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+
1084,4,0,100048,110794.9152,0,14.67571962,100048,1,0,0,0,0,0,1,0,1,0,1,0,0
1085,10,0,56757,71553.9168,1,3.2186962,56757,1,0,0,0,0,0,1,0,1,0,0,0,0
1086,12,0,151666,171248.2677,0,23.23199,151666,0,1,0,0,0,0,1,0,1,0,0,0,0
1087,2,0,26820,1884.911856,2,7.43675693,26820,0,0,0,0,1,0,0,0,0,0,0,0,1
1088,7,0,14068,0.0,1,35.21669526,14068,0,0,0,1,0,0,1,0,1,1,0,0,0
1089,1,1,41498,53738.57503,0,5.129754911,41498,0,0,1,0,0,0,0,0,1,0,1,0,0
1090,0,1,122556,118582.2559,1,0.855698283,122556,1,0,0,0,0,0,1,0,1,0,0,1,0
1091,14,0,53979,28411.31871,1,45.3357149,53979,1,0,0,0,0,0,1,0,1,1,0,0,0
1092,0,0,109328,102956.9641,0,19.57887833,109328,0,1,0,0,0,0,1,0,0,1,0,0,0
1093,0,0,128699,152319.0967,2,51.98992928,128699,0,0,1,0,0,0,0,1,0,0,0,0,1
1094,10,0,78353,50958.11561,1,54.1931432,78353,0,0,0,0,0,0,1,0,1,0,1,0,0
1095,19,1,216085,239399.0192,0,6.9367616,216085,0,1,0,0,0,0,0,0,0,1,0,0,0
1096,12,1,135792,137281.1872,4,5.2137198,135792,0,1,0,0,0,0,1,1,0,1,0,0,0
1097,6,1,23053,39335.12751,0,14.11626242,23053,0,0,0,0,0,1,1,0,1,0,0,1,0
1098,1,1,25401,10710.51645,2,23.95582579,25401,0,0,0,0,1,0,0,1,0,1,0,0,0
1099,0,1,132386,159891.8519,1,38.78629417,132386,0,1,0,0,0,0,0,0,0,1,0,0,0
1100,20,0,44971,47677.39546,0,8.732597916,44971,0,1,0,0,0,0,1,1,0,0,0,1,0
1101,3,1,108209,81613.67236,0,16.2245689,108209,0,0,0,0,0,1,1,0,0,0,1,0,0
1102,12,1,37847,26626.60346,1,11.1967852,37847,0,0,0,1,0,0,1,0,0,0,1,0,0
1103,0,1,280949,324074.6244,0,12.4293532,280949,0,1,0,0,0,0,0,0,0,0,1,0,0
1104,7,0,222273,259538.8826,1,18.285655,222273,0,1,0,0,0,0,0,0,0,0,0,1,0
1105,16,0,29620,40956.17456,1,17.4393212,29620,1,0,0,0,0,0,0,0,1,0,0,0,0
1106,2,0,38488,53863.2041,3,16.56449468,38488,0,1,0,0,0,0,0,0,0,1,0,0,0
1107,1,1,86867,86821.7879,2,27.796642,86867,0,0,0,0,0,1,1,0,1,1,0,0,0
1108,17,1,90868,86736.03686,2,1.39879453,90868,0,1,0,0,0,0,0,0,1,0,1,0,0
1109,0,1,39549,48415.22289,2,3.42528255,39549,0,0,0,0,0,1,1,0,1,1,0,0,0
1110,1,1,244884,262095.7754,0,14.1854398,244884,0,0,0,0,1,0,1,1,0,0,1,0,0
1111,20,1,26951,29313.15226,0,4.15438921,26951,0,0,0,0,1,0,0,0,1,0,0,0,0
1112,7,1,884138,882690.4247,0,1.51881169,884138,0,0,1,0,0,0,1,0,0,0,0,1,0
1113,10,0,262240,315573.4343,0,0.5848759,262240,0,0,0,0,0,0,1,1,0,0,0,1,0
1114,19,0,197470,224053.9174,2,4.3488237,197470,0,0,1,0,0,0,1,1,0,1,0,0,0
1115,4,1,164493,111054.4484,0,67.34329498,164493,0,1,0,0,0,0,0,0,1,1,0,0,0
1116,1,0,58430,73724.99809,0,0.295911334,58430,0,0,1,0,0,0,0,0,1,0,0,1,0
1117,19,1,130830,154417.1606,2,25.26872541,130830,1,0,0,0,0,0,1,0,0,1,0,0,0
1118,0,0,9835,75860.75323,2,9.755712657,9835,0,0,0,0,0,0,0,0,0,0,1,0,0
1119,7,0,26240,14660.93826,0,44.48828387,26240,0,0,0,1,0,0,1,0,1,0,1,0,0
1120,0,0,14225,23199.02886,2,6.316199645,14225,0,1,0,0,0,0,1,0,1,1,0,0,0
1121,0,0,28257,20346.6793,2,11.81367625,28257,0,0,0,1,0,0,1,0,1,0,1,0,0
1122,0,1,52498,27201.19673,0,1.63491569,52498,0,0,1,0,0,0,0,1,0,0,0,1,0
1123,12,1,160922,166795.3095,3,4.78442464,160922,0,1,0,0,0,0,1,0,1,0,0,1,0
1124,1,1,320972,319716.0064,3,1.541815765,320972,0,1,0,0,0,0,0,1,0,1,0,0,0
1125,10,0,42548,72696.62819,3,19.2422892,42548,0,0,0,0,0,0,0,0,1,1,0,0,0
1126,14,0,95527,113542.7932,1,54.1986123,95527,1,0,0,0,0,0,0,0,1,0,0,1,0
1127,1,0,40139,33145.57333,1,6.62178248,40139,0,0,1,0,0,0,1,0,1,1,0,0,0
1128,10,0,120111,53425.47655,4,14.12637355,120111,0,0,0,0,0,0,1,0,1,1,0,0,0
1129,13,1,148589,153451.7626,1,1.65925973,148589,0,0,0,0,1,0,1,0,1,0,0,0,1
1130,0,0,48833,30230.08928,1,1.526746143,48833,0,0,0,0,0,0,1,0,1,0,0,0,1
1131,4,0,28980,17289.74028,0,4.79635723,28980,1,0,0,0,0,0,1,0,1,0,0,0,1
1132,12,0,290959,311434.2732,2,3.84123959,290959,0,0,1,0,0,0,1,1,0,0,0,0,0
1133,1,0,498468,479460.9582,0,18.3699793,498468,0,1,0,0,0,0,0,0,0,0,0,1,0
1134,7,0,104485,74522.94583,3,0.49677397,104485,0,1,0,0,0,0,1,1,0,0,0,0,1
1135,0,1,62766,48604.56534,0,0.882545,62766,0,0,0,0,0,1,0,0,1,1,0,0,0
1136,7,1,132414,187735.7682,1,9.172871895,132414,0,0,0,0,1,0,0,0,1,1,0,0,0
1137,0,1,37583,58893.42082,2,3.7679271,37583,0,1,0,0,0,0,1,0,1,1,0,0,0
1138,7,1,125997,106538.6407,1,17.7529238,125997,0,0,1,0,0,0,1,0,1,1,0,0,0
1139,17,1,57925,69697.05253,3,15.38298562,57925,0,1,0,0,0,0,1,0,1,1,0,0,0
1140,4,0,244320,288658.8433,1,6.983673674,244320,1,0,0,0,0,0,1,0,0,1,0,0,0
1141,1,0,60076,23962.14283,1,2.33823859,60076,0,0,0,0,1,0,0,0,1,1,0,0,0
1142,13,1,27924,60833.55058,2,7.2933617,27924,0,0,0,0,0,1,1,0,1,1,0,0,0
1143,17,0,162811,189693.9755,0,6.283113564,162811,0,0,1,0,0,0,1,0,1,0,0,0,0
1144,2,1,144561,172259.7978,4,37.132529,144561,0,1,0,0,0,0,1,0,0,1,0,0,0
1145,12,0,36159,58898.00973,1,83.72595737,36159,0,1,0,0,0,0,1,0,0,0,0,1,0
1146,15,1,103989,91164.70358,2,22.9241987,103989,0,0,0,0,0,1,1,1,0,0,0,0,0
1147,7,1,258501,285381.838,0,15.7463723,258501,0,1,0,0,0,0,1,0,1,0,0,1,0
1148,10,0,230866,217986.5567,0,45.998864,230866,0,0,0,0,0,0,1,0,0,0,0,1,0
1149,0,0,216212,206936.1878,1,39.2562338,216212,1,0,0,0,0,0,1,1,0,1,0,0,0
1150,0,0,27498,40301.92458,1,1.161551429,27498,0,0,1,0,0,0,1,0,1,0,0,0,1
1151,2,0,84733,105748.461,2,15.99147931,84733,0,1,0,0,0,0,1,0,1,0,0,0,1
1152,13,0,500052,551745.2054,1,24.31155727,500052,0,0,0,0,1,0,1,1,0,0,0,0,1
1153,7,1,21388,77778.56121,1,3.364125816,21388,0,0,0,1,0,0,1,0,1,1,0,0,0
1154,20,0,17183,66974.93438,1,1.283312,17183,1,0,0,0,0,0,1,0,1,0,1,0,0
1155,1,0,88920,52743.63807,0,12.4697744,88920,0,0,0,0,1,0,1,1,0,0,1,0,0
1156,1,1,214035,208642.6451,0,5.178469286,214035,0,1,0,0,0,0,1,0,1,0,0,0,1
1157,4,1,7936,13965.40359,0,4.753715277,7936,0,1,0,0,0,0,0,0,1,0,0,0,0
1158,11,0,278951,271305.1825,1,24.29389973,278951,0,1,0,0,0,0,1,1,0,0,1,0,0
1159,12,0,138167,134370.5117,1,16.46286948,138167,0,1,0,0,0,0,1,0,1,1,0,0,0
1160,4,0,97450,72635.54271,3,35.8533322,97450,1,0,0,0,0,0,0,0,1,0,1,0,0
1161,20,1,35965,83626.96986,2,1.72219225,35965,0,0,0,1,0,0,0,0,1,1,0,0,0
1162,4,0,47388,93935.03,0,4.881379765,47388,1,0,0,0,0,0,1,1,0,0,1,0,0
1163,7,0,29278,29945.96374,0,37.684973,29278,0,1,0,0,0,0,0,0,0,1,0,0,0
1164,1,0,36028,44062.46353,0,3.635546218,36028,0,1,0,0,0,0,0,0,1,1,0,0,0
1165,4,1,45337,48072.5538,1,2.28124265,45337,1,0,0,0,0,0,1,0,1,1,0,0,0
1166,20,0,17626,65516.82682,1,15.6898776,17626,0,0,1,0,0,0,0,0,0,1,0,0,0
1167,20,0,81721,81065.38646,2,1.296329,81721,0,1,0,0,0,0,0,1,0,1,0,0,0
1168,10,0,197386,222959.0988,0,28.89149872,197386,0,0,0,0,0,0,1,1,0,1,0,0,0
1169,0,1,511566,511495.1875,2,15.7688235,511566,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,15,1,322904,330110.4627,1,6.4279685,322904,0,0,1,0,0,0,1,1,0,0,0,0,1
1171,4,1,426836,444975.0368,1,9.23871539,426836,0,1,0,0,0,0,1,0,0,0,0,0,1
1172,4,0,462892,449645.1187,0,45.839777,462892,1,0,0,0,0,0,1,0,0,0,1,0,0
1173,0,0,25613,3955.215655,0,53.45393,25613,0,0,1,0,0,0,1,1,0,0,1,0,0
1174,20,0,58304,46767.39017,0,28.4184754,58304,0,0,1,0,0,0,0,1,0,0,0,0,1
1175,2,0,28776,42419.34131,0,0.91574162,28776,0,0,1,0,0,0,1,0,1,0,1,0,0
1176,0,1,29213,53118.57936,2,1.67118367,29213,0,0,0,0,1,0,1,0,1,1,0,0,0
1177,7,1,25661,54708.95537,3,11.61227255,25661,0,1,0,0,0,0,1,0,1,0,0,0,0
1178,13,0,76861,91455.06185,1,5.59959813,76861,0,0,0,0,0,1,1,0,1,0,0,1,0
1179,20,1,33468,0.0,2,9.82611587,33468,0,0,1,0,0,0,0,0,1,1,0,0,0
1180,1,0,103515,91508.38534,0,8.1443653,103515,1,0,0,0,0,0,0,1,0,0,1,0,0
1181,17,0,207752,219488.9889,1,,207752,0,1,0,0,0,0,1,0,0,0,0,0,1
1182,20,0,25856,0.0,2,0.48928996,25856,0,1,0,0,0,0,1,1,0,0,0,0,1
1183,14,1,60258,46747.98687,1,9.427944,60258,1,0,0,0,0,0,0,0,1,0,0,1,0
1184,7,0,52013,92314.70271,1,5.31315195,52013,0,0,0,1,0,0,1,0,1,1,0,0,0
1185,7,1,12842,46989.24554,1,6.578563854,12842,0,0,1,0,0,0,1,0,1,0,1,0,0
1186,17,0,323455,300035.7341,1,2.2458263,323455,0,1,0,0,0,0,1,1,0,0,0,0,0
1187,4,0,194784,236114.2868,0,,194784,1,0,0,0,0,0,1,0,1,0,1,0,0
1188,4,1,118503,116586.078,0,19.26742944,118503,0,1,0,0,0,0,1,0,0,0,0,0,0
1189,10,0,128334,134964.707,0,4.327277922,128334,0,0,0,0,0,0,1,1,0,0,0,0,1
1190,1,0,560022,544197.9483,0,35.53591458,560022,0,1,0,0,0,0,1,0,0,0,0,1,0
1191,20,1,211599,176582.9081,2,18.43699921,211599,1,0,0,0,0,0,0,1,0,0,0,0,0
1192,4,1,470861,460681.0672,1,,470861,0,1,0,0,0,0,1,1,0,0,0,0,0
1193,15,0,108316,72664.29327,2,24.44289379,108316,0,1,0,0,0,0,1,0,1,1,0,0,0
1194,2,1,201137,204841.9104,2,6.71465498,201137,0,0,0,0,1,0,1,1,0,1,0,0,0
1195,13,1,8685,2364.94738,1,29.5329226,8685,0,0,0,0,0,1,0,0,1,0,1,0,0
1196,6,0,21832,16350.83916,1,3.3273324,21832,0,1,0,0,0,0,1,0,1,1,0,0,0
1197,6,1,76878,73237.06196,1,7.259653155,76878,0,0,0,1,0,0,0,0,1,0,0,1,0
1198,20,0,263439,238412.7678,1,35.7531399,263439,1,0,0,0,0,0,1,1,0,0,0,0,0
1199,2,1,296342,295529.2035,0,29.1181786,296342,0,0,1,0,0,0,1,0,1,0,0,1,0
1200,7,1,570357,488241.604,1,4.87776853,570357,0,0,0,1,0,0,1,1,0,0,0,0,1
1201,17,1,27448,5838.105434,3,4.141564276,27448,0,0,0,0,1,0,1,0,1,1,0,0,0
1202,17,0,51466,24596.17138,0,25.8923178,51466,0,0,1,0,0,0,1,1,0,0,1,0,0
1203,0,0,14923,62496.93679,0,0.1298415,14923,1,0,0,0,0,0,0,0,1,1,0,0,0
1204,4,0,27636,33174.74955,0,14.843945,27636,1,0,0,0,0,0,1,0,1,0,0,1,0
1205,1,0,190622,137340.3347,0,2.9955563,190622,0,0,1,0,0,0,1,0,0,0,1,0,0
1206,10,0,55932,53925.24714,1,2.678598193,55932,0,0,0,0,0,0,1,0,1,1,0,0,0
1207,19,0,67546,97612.00885,0,2.29752972,67546,0,1,0,0,0,0,1,0,1,1,0,0,0
1208,1,0,42010,31787.33374,0,55.392249,42010,1,0,0,0,0,0,0,0,1,0,0,1,0
1209,16,1,405276,390171.8333,0,33.1915178,405276,0,0,0,1,0,0,1,0,0,1,0,0,0
1210,4,1,895104,837139.1526,0,18.57661937,895104,0,0,1,0,0,0,1,0,0,0,0,0,0
1211,17,0,59355,49964.09807,2,42.7883361,59355,0,0,1,0,0,0,1,0,0,1,0,0,0
1212,7,0,102808,96017.81917,2,22.2669734,102808,0,0,0,0,1,0,0,1,0,0,0,1,0
1213,19,0,119303,87223.48598,0,23.15487146,119303,0,0,1,0,0,0,0,0,1,1,0,0,0
1214,6,0,23313,67096.17533,1,24.9894745,23313,0,0,0,1,0,0,1,0,1,0,0,0,0
1215,0,0,29945,94942.0997,2,2.18811881,29945,0,0,1,0,0,0,1,0,1,1,0,0,0
1216,0,0,226325,247339.4419,0,16.11343459,226325,0,0,1,0,0,0,0,0,0,0,0,1,0
1217,7,0,14688,16587.57422,0,89.1589364,14688,0,1,0,0,0,0,1,0,1,0,0,1,0
1218,5,0,30043,19341.4402,1,2.91864993,30043,0,1,0,0,0,0,1,0,1,1,0,0,0
1219,20,1,154899,150238.0802,0,63.728314,154899,0,0,0,0,1,0,0,1,0,0,0,0,1
1220,6,1,55421,77688.77557,1,2.6623387,55421,0,0,1,0,0,0,0,0,1,1,0,0,0
1221,0,0,53941,82013.21919,1,14.1895448,53941,0,0,0,0,0,0,1,0,1,0,0,0,1
1222,7,0,373594,381950.6373,2,12.7974518,373594,0,1,0,0,0,0,1,0,0,0,0,0,1
1223,6,0,379329,349977.5874,1,24.9362951,379329,0,0,1,0,0,0,1,1,0,0,0,0,1
1224,14,0,211690,235791.3035,0,4.2333541,211690,0,1,0,0,0,0,1,1,0,1,0,0,0
1225,10,0,85979,88548.55778,0,4.9933812,85979,0,0,0,0,0,0,1,0,1,0,0,1,0
1226,2,1,262878,284824.4393,2,6.13481494,262878,0,1,0,0,0,0,0,0,1,1,0,0,0
1227,4,0,92032,117968.635,0,17.9266938,92032,1,0,0,0,0,0,1,0,1,0,1,0,0
1228,19,0,399987,379211.2307,0,18.74598456,399987,0,1,0,0,0,0,1,0,0,0,0,0,1
1229,14,1,93704,90158.80558,0,17.654252,93704,0,1,0,0,0,0,1,0,1,1,0,0,0
1230,20,1,91019,118407.2471,0,1.76742373,91019,0,0,0,1,0,0,1,1,0,0,0,0,1
1231,3,0,388483,390003.7053,2,0.63625711,388483,0,1,0,0,0,0,1,1,0,0,0,1,0
1232,13,1,18451,0.0,0,0.7838824,18451,0,0,0,0,0,1,1,0,1,0,1,0,0
1233,0,1,18841,0.0,1,33.1845616,18841,0,0,0,1,0,0,1,0,1,0,0,0,1
1234,10,0,209760,210935.1932,1,2.4565259,209760,1,0,0,0,0,0,1,0,1,1,0,0,0
1235,14,1,114933,139045.6172,0,3.172337,114933,0,1,0,0,0,0,1,1,0,0,1,0,0
1236,4,1,15190,0.0,0,21.9761966,15190,1,0,0,0,0,0,1,1,0,0,0,0,1
1237,4,0,103640,92263.47908,0,0.4646357,103640,1,0,0,0,0,0,0,0,1,0,0,0,0
1238,7,1,78124,120926.3043,0,5.3556138,78124,0,0,1,0,0,0,1,0,1,0,1,0,0
1239,2,0,11577,44250.92352,0,33.5765992,11577,0,0,0,0,1,0,1,0,1,0,1,0,0
1240,7,1,511490,528778.3507,0,41.3766691,511490,0,0,0,1,0,0,1,1,0,0,0,1,0
1241,16,1,14625,10705.0874,2,6.88596267,14625,1,0,0,0,0,0,1,1,0,0,0,0,1
1242,3,1,16568,20146.31003,2,19.36943,16568,0,1,0,0,0,0,0,0,1,0,1,0,0
1243,4,0,184135,201219.1473,0,4.4522113,184135,0,1,0,0,0,0,1,0,0,0,1,0,0
1244,14,1,114878,126401.6695,0,46.68813595,114878,0,1,0,0,0,0,0,0,1,0,0,1,0
1245,0,0,359925,399736.4446,0,6.43249974,359925,0,0,0,0,0,1,1,0,0,0,0,0,0
1246,2,0,131769,144607.076,0,22.62799678,131769,0,0,1,0,0,0,0,0,1,1,0,0,0
1247,16,0,79252,47075.92491,0,56.6166837,79252,0,0,1,0,0,0,1,1,0,0,0,1,0
1248,1,1,291931,317634.9098,0,49.62923394,291931,0,1,0,0,0,0,1,1,0,1,0,0,0
1249,0,0,18796,32301.48,1,29.75518981,18796,0,1,0,0,0,0,0,0,0,1,0,0,0
1250,10,0,31316,0.0,0,23.39156842,31316,0,0,0,0,0,0,1,1,0,0,0,0,0
1251,14,0,195814,197573.6426,0,23.17217723,195814,0,0,1,0,0,0,1,0,0,1,0,0,0
1252,14,0,236319,239849.2592,1,8.41198817,236319,1,0,0,0,0,0,1,1,0,0,0,1,0
1253,0,1,133791,118998.0658,0,24.49643,133791,0,0,0,1,0,0,1,0,1,0,0,0,1
1254,7,0,20208,81136.65281,0,37.56584562,20208,0,1,0,0,0,0,1,0,1,0,0,1,0
1255,17,0,382291,392268.0434,1,74.99552437,382291,0,1,0,0,0,0,1,0,0,0,0,0,1
1256,7,1,48011,73717.8766,0,29.73843166,48011,0,0,0,0,1,0,1,0,1,0,0,0,0
1257,0,0,194526,220202.1782,0,,194526,0,0,1,0,0,0,1,0,1,1,0,0,0
1258,20,1,38133,10848.70819,2,3.6474841,38133,0,0,0,0,1,0,0,1,0,0,0,0,1
1259,17,1,61299,42559.24198,0,15.568872,61299,0,0,0,0,0,1,1,0,1,1,0,0,0
1260,0,1,182265,192131.9855,1,8.79851491,182265,0,1,0,0,0,0,1,0,0,0,0,1,0
1261,18,0,192412,202011.7727,3,16.81862241,192412,0,0,1,0,0,0,1,0,1,0,1,0,0
1262,7,0,294349,301664.4393,0,5.38357259,294349,0,1,0,0,0,0,1,0,0,0,1,0,0
1263,7,0,22191,0.0,1,29.69266524,22191,1,0,0,0,0,0,1,0,1,0,0,1,0
1264,0,0,44158,48275.92764,3,12.59413636,44158,0,0,1,0,0,0,1,0,1,0,0,0,1
1265,14,0,144631,103737.9955,0,67.44325357,144631,0,0,1,0,0,0,1,1,0,0,0,1,0
1266,9,0,53249,84717.78076,0,35.2151483,53249,0,1,0,0,0,0,0,0,1,0,0,0,1
1267,2,1,124440,141480.5133,1,24.66452532,124440,0,1,0,0,0,0,0,0,1,1,0,0,0
1268,20,0,15955,0.0,0,18.81437126,15955,0,0,1,0,0,0,1,0,1,1,0,0,0
1269,1,0,150507,102411.8058,1,6.36465329,150507,1,0,0,0,0,0,0,0,1,0,0,0,0
1270,10,0,44078,15868.35115,1,0.66218171,44078,0,0,0,0,0,0,0,0,0,0,0,1,0
1271,7,1,39077,74890.34881,3,1.663984,39077,0,0,0,0,1,0,1,1,0,0,0,1,0
1272,0,0,77046,104183.1508,3,,77046,0,0,1,0,0,0,0,0,1,1,0,0,0
1273,17,1,30561,66242.14981,0,8.58428859,30561,0,1,0,0,0,0,0,0,1,0,0,0,1
1274,20,0,60237,23702.66993,1,3.3622957,60237,0,0,1,0,0,0,1,1,0,0,1,0,0
1275,10,0,46120,62993.23089,2,118.587522,46120,0,0,0,0,0,0,1,0,1,0,0,0,0
1276,2,0,417313,432497.3176,0,9.58393757,417313,0,1,0,0,0,0,0,1,0,0,0,1,0
1277,20,0,42023,81553.20536,0,11.8877123,42023,0,0,0,1,0,0,0,0,0,0,0,1,0
1278,4,0,239520,185754.6617,0,21.2486457,239520,1,0,0,0,0,0,0,1,0,0,1,0,0
1279,0,1,51327,60303.71873,1,38.82655238,51327,0,0,0,1,0,0,1,0,1,1,0,0,0
1280,17,1,207474,242874.3105,0,11.22274121,207474,0,0,1,0,0,0,1,0,1,1,0,0,0
1281,1,0,47256,71437.0175,2,55.9946957,47256,0,0,1,0,0,0,1,0,1,0,1,0,0
1282,20,1,88321,77510.10642,2,1.91181548,88321,0,1,0,0,0,0,1,0,1,1,0,0,0
1283,0,0,124064,203775.273,1,1.81439321,124064,0,1,0,0,0,0,0,0,0,1,0,0,0
1284,12,0,152562,187818.8804,1,21.48623553,152562,0,0,1,0,0,0,1,1,0,0,0,0,0
1285,7,0,1523,0.0,0,14.38974311,1523,0,0,0,0,1,0,1,1,0,0,0,1,0
1286,2,0,68225,76033.06952,2,35.55358691,68225,0,0,0,1,0,0,0,0,0,0,0,0,0
1287,10,0,45953,85984.51101,3,75.8761935,45953,0,0,0,0,0,0,0,0,1,0,0,1,0
1288,10,0,91877,114352.8983,0,2.65956232,91877,0,0,0,0,0,0,1,0,1,0,0,0,0
1289,12,0,157750,198769.7409,2,53.8849758,157750,0,1,0,0,0,0,1,0,1,1,0,0,0
1290,3,0,19826,0.0,0,31.7586224,19826,0,1,0,0,0,0,0,0,1,1,0,0,0
1291,5,1,376758,413560.7093,1,22.34688,376758,0,1,0,0,0,0,1,1,0,1,0,0,0
1292,2,1,132470,169600.4598,2,3.282217427,132470,0,0,1,0,0,0,1,0,1,0,1,0,0
1293,2,1,64703,57431.68053,2,29.55418833,64703,0,0,0,0,1,0,0,0,0,0,0,1,0
1294,10,0,56765,86767.52427,1,1.3936347,56765,0,0,0,0,0,0,1,1,0,1,0,0,0
1295,1,0,59228,105244.1944,0,17.3857495,59228,0,1,0,0,0,0,0,0,0,1,0,0,0
1296,1,0,114403,131673.6939,0,3.14145241,114403,0,0,0,0,1,0,1,1,0,0,0,1,0
1297,5,1,82470,27992.27274,1,7.15747789,82470,0,0,0,1,0,0,0,1,0,0,1,0,0
1298,1,1,97023,100336.3355,3,3.511325834,97023,0,0,0,1,0,0,0,0,1,1,0,0,0
1299,16,1,330862,341534.0879,2,6.99977943,330862,0,0,1,0,0,0,1,1,0,0,0,1,0
1300,7,1,29501,0.0,0,57.366738,29501,0,0,0,1,0,0,0,0,1,0,0,1,0
1301,13,1,16242,0.0,2,0.34146435,16242,0,0,0,0,0,1,0,0,1,0,1,0,0
1302,10,0,180462,147145.81,0,3.47677544,180462,0,0,0,0,0,0,1,0,1,0,0,0,0
1303,11,0,21088,45686.11908,1,21.6686374,21088,1,0,0,0,0,0,1,0,1,1,0,0,0
1304,7,0,487919,488419.1547,0,15.24499275,487919,0,1,0,0,0,0,0,0,0,1,0,0,0
1305,10,0,25106,40622.63622,1,31.5513211,25106,1,0,0,0,0,0,1,0,1,1,0,0,0
1306,5,1,14085,0.0,1,25.94217441,14085,0,1,0,0,0,0,0,0,1,1,0,0,0
1307,0,0,78645,52922.29774,0,45.93158866,78645,0,1,0,0,0,0,0,1,0,1,0,0,0
1308,13,1,115571,146111.4232,0,1.8819623,115571,0,0,0,0,1,0,0,1,0,1,0,0,0
1309,20,1,27383,62196.68393,2,19.2143,27383,0,0,0,0,0,1,1,0,1,0,1,0,0
1310,17,1,376815,410755.5759,0,1.7669723,376815,0,1,0,0,0,0,1,1,0,0,0,0,1
1311,16,1,271150,264031.1123,1,3.52146754,271150,0,0,1,0,0,0,1,0,1,0,0,1,0
1312,15,1,125259,111308.635,0,5.657154156,125259,0,0,1,0,0,0,1,0,1,0,0,0,0
1313,3,1,193880,210413.7533,1,16.25678213,193880,0,0,0,1,0,0,1,0,1,1,0,0,0
1314,4,0,121349,203428.5513,0,52.5716267,121349,1,0,0,0,0,0,1,1,0,0,0,1,0
1315,3,0,7410,0.0,2,18.9144333,7410,0,1,0,0,0,0,0,0,0,0,0,0,0
1316,2,1,199559,235982.1567,0,2.43843152,199559,0,1,0,0,0,0,1,1,0,1,0,0,0
1317,12,1,100016,107978.4965,1,16.154291,100016,0,1,0,0,0,0,0,0,0,0,0,0,1
1318,7,1,66937,109265.6724,0,45.83417631,66937,0,0,1,0,0,0,1,0,1,0,0,1,0
1319,16,1,16076,0.0,1,22.84568261,16076,0,0,0,0,0,1,0,0,1,0,0,1,0
1320,17,0,155008,151085.4879,2,2.147272285,155008,1,0,0,0,0,0,1,0,1,1,0,0,0
1321,7,0,110753,107870.0929,2,7.761132174,110753,0,1,0,0,0,0,1,1,0,0,0,0,1
1322,1,0,52293,67907.10021,1,7.723748671,52293,1,0,0,0,0,0,0,0,1,0,0,1,0
1323,4,0,24355,61417.88702,0,27.29759645,24355,1,0,0,0,0,0,1,0,1,0,0,1,0
1324,0,1,96939,97435.74227,1,1.6229366,96939,0,1,0,0,0,0,0,0,1,0,0,0,1
1325,16,1,153292,141011.9998,0,22.513891,153292,0,0,0,0,1,0,1,1,0,1,0,0,0
1326,13,1,7073,4155.223252,0,1.79626459,7073,0,0,0,0,0,1,1,0,1,1,0,0,0
1327,4,1,19674,24540.72706,0,56.7587876,19674,0,1,0,0,0,0,1,0,1,0,1,0,0
1328,15,1,149762,153836.2157,1,27.92579157,149762,0,0,1,0,0,0,0,0,0,1,0,0,0
1329,0,1,116143,87623.81374,0,15.63927547,116143,0,1,0,0,0,0,1,1,0,1,0,0,0
1330,4,1,53977,63247.85193,1,39.14769834,53977,1,0,0,0,0,0,1,1,0,1,0,0,0
1331,7,1,57344,81895.86847,2,1.8447124,57344,0,0,0,0,1,0,1,1,0,0,0,1,0
1332,1,0,23746,12902.26028,1,4.5524459,23746,0,0,1,0,0,0,1,0,1,0,1,0,0
1333,17,1,5829,0.0,0,15.4314989,5829,0,1,0,0,0,0,1,0,1,0,0,0,1
1334,3,1,129871,66862.37473,1,18.256173,129871,1,0,0,0,0,0,1,1,0,1,0,0,0
1335,4,0,113561,48844.21953,2,25.116847,113561,1,0,0,0,0,0,1,0,1,0,0,0,1
1336,14,0,216453,200309.8175,0,22.2177761,216453,0,0,0,1,0,0,1,0,1,1,0,0,0
1337,14,1,9746,12336.56321,1,1.9564445,9746,0,1,0,0,0,0,1,1,0,1,0,0,0
1338,16,0,34301,47483.10035,0,16.8559898,34301,0,0,1,0,0,0,1,0,1,0,1,0,0
1339,4,1,229737,238723.4961,2,9.18369835,229737,1,0,0,0,0,0,1,0,0,1,0,0,0
1340,4,0,235394,222198.4474,3,12.4885623,235394,1,0,0,0,0,0,1,0,1,0,0,1,0
1341,10,0,80742,69921.49666,3,5.951862522,80742,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,17,0,452529,433353.5937,1,66.6825,452529,0,0,1,0,0,0,1,1,0,0,0,1,0
1343,4,1,40950,101757.9238,0,,40950,0,1,0,0,0,0,1,0,1,0,1,0,0
1344,0,1,49146,16612.71759,4,6.167296897,49146,0,0,1,0,0,0,1,0,1,0,1,0,0
1345,10,0,472896,546001.863,2,5.566815663,472896,0,0,0,0,0,0,1,1,0,1,0,0,0
1346,14,0,310742,308501.3183,1,37.72681523,310742,1,0,0,0,0,0,1,1,0,0,0,1,0
